accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.144358828323241056e-06,-1.570015460582236955e+00,9.794711798700646455e+00
-6.757508423830269161e-06,-1.570017227286262917e+00,9.794721464750903550e+00
1.292471325408679601e-06,-1.570015006413808978e+00,9.794713058700143193e+00
4.761467247750563040e-06,-1.570020414760868954e+00,9.794725656630800970e+00
4.438872661354940482e-06,-1.570023949167788535e+00,9.794717759409506286e+00
4.932259593140646904e-06,-1.570014438944726587e+00,9.794732547037423132e+00
6.774426285644645698e-06,-1.570023870350986783e+00,9.794724263034481737e+00
5.641663109487459444e-07,-1.570022462506699190e+00,9.794732573123223318e+00
-3.748533220863525947e-06,-1.570024411946115084e+00,9.794730946689142570e+00
2.209072781642097558e-06,-1.570010752240919683e+00,9.794731646682333093e+00
5.041654012185138519e-06,-1.570028109422602958e+00,9.794728816411451433e+00
6.368781289913393857e-06,-1.570019206485243402e+00,9.794739993856564908e+00
3.880166868449616328e-06,-1.570023962869845136e+00,9.794743752012417204e+00
-1.862732937509951015e-07,-1.570017601094298776e+00,9.794743631484893243e+00
3.645441506452658505e-06,-1.570026502086096620e+00,9.794738644012760176e+00
3.967342736236362136e-06,-1.570020030736908101e+00,9.794745325424971227e+00
-2.058125337119848644e-07,-1.570025548854304898e+00,9.794748173183457141e+00
4.672583762404482926e-06,-1.570023460083047606e+00,9.794753456683370274e+00
3.186496864371302357e-06,-1.570022344120493019e+00,9.794755470888221183e+00
1.135538830845277055e-06,-1.570030841087741047e+00,9.794754830081526364e+00
-3.239646808923794292e-06,-1.570028230822941628e+00,9.794754550002862103e+00
-6.207457243766115973e-07,-1.570013707855571594e+00,9.794758159887027915e+00
1.133665752567748935e-06,-1.570013279333446699e+00,9.794757446808558754e+00
-1.594661425367731831e-06,-1.570016398361522736e+00,9.794751427785394426e+00
-3.427683733035772307e-06,-1.570019558494283540e+00,9.794756269914900670e+00
6.404766526121020661e-06,-1.570014762092218019e+00,9.794760985678120591e+00
-8.371532332290620382e-07,-1.570020454395167464e+00,9.794759351147288129e+00
7.367761081796959493e-07,-1.570019627132363205e+00,9.794767096789311012e+00
-4.744526139626263350e-07,-1.570023819369184892e+00,9.794763140562714909e+00
1.031594380826311393e-07,-1.570020553710633981e+00,9.794766560571357417e+00
-1.414245225190305848e-06,-1.570023311389126430e+00,9.794772480592477848e+00
4.630139940047217403e-06,-1.570021254128516786e+00,9.794774899324380613e+00
3.682310373759597680e-06,-1.570028454383327832e+00,9.794772417106020868e+00
6.312981488524773047e-07,-1.570023216782265418e+00,9.794778928768971937e+00
8.599991569386205569e-06,-1.570023319884622959e+00,9.794780328694443483e+00
2.578472815663749973e-06,-1.570022201074920742e+00,9.794779415390546973e+00
-5.192193541687486875e-06,-1.570019910931958362e+00,9.794785552320512068e+00
1.833367417049044014e-06,-1.570031404236595041e+00,9.794789420015693082e+00
6.861796183027443356e-06,-1.570018681681836004e+00,9.794792740826814281e+00
9.339678367604193581e-08,-1.570016263360931141e+00,9.794788720511672153e+00
-1.011862368758108540e-06,-1.570025336029008178e+00,9.794796405523650051e+00
5.638662398598362793e-06,-1.570016295765779502e+00,9.794800132651181102e+00
-4.782185608299231143e-07,-1.570022569314574623e+00,9.794799912816188225e+00
4.196395890742040126e-06,-1.570022460620658755e+00,9.794802447951681756e+00
9.517175325400282652e-06,-1.412933594619719901e+00,9.794802225511389793e+00
-1.065361950773836633e-06,-1.271567696565368388e+00,9.794803579268899441e+00
3.052736020560400405e-07,-1.144340849760258738e+00,9.794808279221605574e+00
3.189959050159772708e-06,-1.029821831481059879e+00,9.794805693625548315e+00
-7.162160420444140462e-07,-9.267645010790855897e-01,9.794805111219806903e+00
-2.018808413269984946e-06,-8.340089755236116398e-01,9.794812899914521864e+00
-1.711405101369340895e-06,-7.505329870789789748e-01,9.794807434588669537e+00
8.356941067490919524e-06,-6.754057213842681318e-01,9.794813286881574044e+00
1.326033903386847510e-06,-6.077796082770414721e-01,9.794813574640800269e+00
1.728996643695436585e-06,-5.469249695587610205e-01,9.794808677847470335e+00
3.619019776493010602e-06,-4.921541901605467895e-01,9.794809750579441143e+00
2.155717416361218080e-06,-4.428612367812732598e-01,9.794808179557866978e+00
-7.809560728342260390e-07,-3.985014685966725145e-01,9.794810200238392994e+00
-5.050197512715785006e-06,-3.585679119847219321e-01,9.794819374541633650e+00
5.431770747876464910e-06,-3.226355418290912658e-01,9.794809260925736893e+00
-5.587059791595385162e-06,-2.902951786282479962e-01,9.794821433613730477e+00
3.309104185609061204e-06,-2.611889736330503808e-01,9.794816559833837033e+00
-7.384656921475692545e-06,-2.349950743153200738e-01,9.794815799304490866e+00
-1.214106993987741857e-06,-2.114125018652249222e-01,9.794824241876439075e+00
-4.192580660255432140e-06,-1.901924388821032430e-01,9.794816167392715656e+00
3.262405078257155273e-06,-1.711016084945628235e-01,9.794813703289374729e+00
3.289367118557602372e-06,-1.539137717898476088e-01,9.794819426511507388e+00
-6.975962582063279080e-06,-1.384447297746264349e-01,9.794810482907681859e+00
5.702952614965494445e-06,-1.245220174817692899e-01,9.794814683951610590e+00
-7.978770669371161329e-06,-1.119906801148129877e-01,9.794809832716248721e+00
2.770296947012986723e-06,-1.007115336575562375e-01,9.794811404080085993e+00
-6.898189899804191472e-07,-9.055832252772849644e-02,9.794815319810858512e+00
3.777179253961148655e-06,-8.144024670849434044e-02,9.794812873125716024e+00
-4.851587376251361480e-06,-7.320519552160732746e-02,9.794814656657562679e+00
4.110868962167311623e-06,-6.581499996528529517e-02,9.794817768686074899e+00
1.775673118276269853e-06,-5.915768276046207835e-02,9.794817912735501508e+00
-2.916691035673322738e-06,-5.315988990954548243e-02,9.794819117594862234e+00
2.106854619320136443e-06,-4.777546867686770921e-02,9.794819591360347744e+00
-3.744930669370275055e-06,-4.291508743893457378e-02,9.794811211800512396e+00
2.564056374974082040e-06,-3.854223510466725511e-02,9.794821574594392288e+00
-3.425147879236443924e-06,-3.461335553894102912e-02,9.794814741758280263e+00
-6.999729410821447936e-07,-3.107536820238833777e-02,9.794821316397422706e+00
1.337465602831246218e-06,-2.788702520256198039e-02,9.794818758279649984e+00
1.328247741041337018e-06,-2.502146256073349562e-02,9.794818033122293599e+00
-4.258404180654796052e-07,-2.244228178271579638e-02,9.794817152428652918e+00
6.822923674957026997e-07,-2.011770378095740011e-02,9.794820743828482890e+00
-1.194269931994918151e-06,-1.803407429236066756e-02,9.794822286520878052e+00
-3.650828075244177722e-06,-1.614145105490870369e-02,9.794820414754575211e+00
-1.373023545868018179e-06,-1.445652248041150861e-02,9.794820312035605880e+00
-1.895186966261184963e-06,-1.293669843372925211e-02,9.794825817147325253e+00
-6.053222941261925474e-06,-1.156751348840587452e-02,9.794820390518083286e+00
-1.986182807420969584e-06,-1.033228214900144132e-02,9.794818407606317834e+00
9.249462180340377802e-07,-9.215835620842945108e-03,9.794818730573380705e+00
-1.016765694561097510e-06,-8.220396918793180033e-03,9.794814364830656928e+00
-1.130781111842555079e-07,-7.316852034197507230e-03,9.794817762285303431e+00
1.223836554200660278e-06,-6.506825512964836342e-03,9.794817870037611840e+00
-5.520395724157963876e-06,-5.777565484758011641e-03,9.794823923337217408e+00
2.819908214144337627e-06,-5.124352687324741813e-03,9.794827015920605007e+00
6.845927045162785253e-07,-4.541798315188718543e-03,9.794813300173673909e+00
-5.420855905016724115e-08,-4.004659467685803970e-03,9.794813060742020738e+00
5.059329495199623586e-06,-3.529424958371192057e-03,9.794819055570560096e+00
1.811488920445790347e-07,-3.099362920720666846e-03,9.794821864410252488e+00
1.244063343176316248e-06,-2.711060542360044841e-03,9.794817730146398560e+00
-2.860480740929234517e-06,-2.366313702337852036e-03,9.794813484741643705e+00
-4.980024525352531398e-06,-2.052012101663668563e-03,9.794820245937870595e+00
2.701299189842274526e-06,-1.764270359947832248e-03,9.794822740154325302e+00
-3.721129359123577157e-06,-1.507004255426387012e-03,9.794814982067030940e+00
-3.823760627714740940e-06,-1.284066644305452464e-03,9.794819919963330790e+00
-3.439765464506166726e-06,-1.077487465413310341e-03,9.794816089644672985e+00
-1.369615387011703031e-06,-8.899766477035656997e-04,9.794808413416944859e+00
2.159930414356912432e-06,-7.247407896451665051e-04,9.794821128630296414e+00
5.121042584115277021e-06,-5.720180809786967139e-04,9.794817902470486004e+00
-7.403995828743105683e-06,-4.383530815774568080e-04,9.794821837858954439e+00
4.478936476261779958e-06,-3.136500835342939100e-04,9.794820508500420075e+00
-1.389330598971943003e-06,-2.045745146776837284e-04,9.794820834353325623e+00
-5.997350749251286640e-07,-1.093134448964261385e-04,9.794819723661513322e+00
-5.625451240076042504e-07,-2.324196748754106336e-05,9.794808001640440409e+00
4.789786532799074925e-07,5.737466482232714385e-05,9.794818701455303867e+00
4.201954084107876053e-06,1.258450477104395204e-04,9.794819296503026962e+00
3.403808400171725240e-06,1.881987847120912484e-04,9.794811567857061974e+00
6.697927398142766484e-07,2.529532004863416553e-04,9.794824447070739737e+00
-3.559324980647352279e-07,2.934578462347074224e-04,9.794817215043229552e+00
-8.172290929268612048e-07,3.496393475256774023e-04,9.794817121499482582e+00
-2.084731910170811447e-06,3.878555786039198684e-04,9.794823488844210502e+00
5.907441495276208802e-06,4.315953943562459046e-04,9.794821446238168861e+00
3.305355941377145542e-06,4.652771376035829310e-04,9.794813733799019317e+00
-1.572494412028207929e-06,4.997482699109864106e-04,9.794823354638062085e+00
2.839053617521713261e-06,5.236204676659296682e-04,9.794816693749693215e+00
6.073506739883027980e-06,5.481267833417405571e-04,9.794813216810469569e+00
4.176488051306367280e-06,5.734229975410760818e-04,9.794815132513488010e+00
5.646581582215871181e-06,5.933757973163434176e-04,9.794825467395821050e+00
-2.855223964993089697e-06,6.092164774937026614e-04,9.794817225357812518e+00
-5.006440204008961801e-07,6.251618349835557677e-04,9.794817382706003883e+00
-5.784276863834506462e-07,6.423747941618094745e-04,9.794818221826087523e+00
2.249495396922604427e-06,6.576589524951367838e-04,9.794811871972305184e+00
-5.712900012237094276e-06,6.666149555798081506e-04,9.794812368520274148e+00
1.257750846848082257e-06,6.775810313521173165e-04,9.794814359900582801e+00
6.312580958793747042e-06,6.901077556035714903e-04,9.794817431345611780e+00
9.957263383814857332e-07,6.975392635797534593e-04,9.794819337563854589e+00
-5.288710492802439434e-06,7.011804674743395442e-04,9.794826980886350398e+00
3.896801782861523576e-06,7.126754054616765656e-04,9.794824622773715461e+00
2.811737182683249067e-06,7.204353452402957256e-04,9.794818758904925815e+00
2.093274605901441717e-06,7.240521512143457180e-04,9.794818455863087081e+00
3.681048469234362954e-06,7.285114384885190862e-04,9.794822222593294825e+00
2.334174771194971412e-06,7.274292023481600689e-04,9.794821118466508381e+00
1.002278175966344999e-06,7.389374496344542926e-04,9.794816553038842244e+00
-2.414134467741561341e-06,7.416535195062733902e-04,9.794820915438137376e+00
-5.696790393069055648e-06,7.510213442515258769e-04,9.794817356602983693e+00
-3.160467286727576505e-06,7.492343720383685263e-04,9.794823444712916327e+00
5.635441093657773769e-06,7.479614481098276766e-04,9.794816666057828414e+00
-5.221787035491855310e-06,7.523785588712103220e-04,9.794814607837594167e+00
-4.943999388693961723e-06,7.565397604629231845e-04,9.794816589565680687e+00
3.030877736567481779e-06,7.570475015808523231e-04,9.794819372415467740e+00
1.630875899458745741e-07,7.634314950484528224e-04,9.794812719223607189e+00
-5.221167667752067644e-07,7.670929513312011328e-04,9.794817712298542034e+00
9.742022074400691787e-06,7.595923278009041654e-04,9.794814531017223658e+00
5.555651309309668785e-06,7.654379025723662350e-04,9.794817737307891292e+00
-1.989849310696557047e-06,7.699935239346445423e-04,9.794819613412341752e+00
-3.215913469539559180e-06,7.691635896212102629e-04,9.794822312921874996e+00
-7.606045694047898497e-06,7.703829459617410249e-04,9.794815500397765717e+00
-7.904584859398969368e-06,7.698534158095680143e-04,9.794818231778631201e+00
4.617620043099467525e-06,7.733874554661729697e-04,9.794822677081281626e+00
-8.327590606999428277e-06,7.704539030089411046e-04,9.794819291618862778e+00
-1.579210615272459290e-06,7.752707718584572446e-04,9.794820397845038329e+00
-7.190118457767407535e-07,7.670512118949673235e-04,9.794820521931312030e+00
1.371055525113124231e-06,7.715829778702938940e-04,9.794822945271889125e+00
-2.962828439947276931e-06,7.644274352134968918e-04,9.794814205939294638e+00
7.661028936869925644e-06,7.734172450072605582e-04,9.794814957294880386e+00
2.352633630971975763e-06,7.763218348936562268e-04,9.794823969761592863e+00
2.553492172695531861e-07,7.730417096171105429e-04,9.794816167980297195e+00
-8.320650532184957620e-07,7.757901204198105680e-04,9.794812322884501654e+00
-3.670284329681701057e-06,7.660826320827654294e-04,9.794817692482807203e+00
-1.494648039545847024e-06,7.688421102128976687e-04,9.794817474841897464e+00
-7.613110879282578849e-06,7.737935244240912256e-04,9.794820368154232071e+00
-5.612077560396297851e-06,7.781616860146751665e-04,9.794812528157388343e+00
1.835873045187040143e-06,7.715253583465308445e-04,9.794816657522744663e+00
-9.672040178155126198e-07,7.707420128595716307e-04,9.794810477062613430e+00
-4.694683782044406506e-06,7.749094029297950558e-04,9.794812186966453282e+00
-1.628895249551572402e-06,7.748783890890207715e-04,9.794813839011608181e+00
6.489339759728678918e-07,7.805811166077344541e-04,9.794812025104175035e+00
-2.679262437984667249e-06,7.683480598816172123e-04,9.794815077838077144e+00
-2.650475021581625118e-06,7.755334146697409441e-04,9.794815597485197145e+00
-8.601288309495070398e-06,7.730054823592688498e-04,9.794823046045982196e+00
6.382609082553040525e-07,7.781839512863125263e-04,9.794807844842607025e+00
-6.725078803696754556e-06,7.792553611605061974e-04,9.794817314718089918e+00
1.116310103250777363e-06,7.719934776965414009e-04,9.794815688000747755e+00
-6.035978268053423048e-06,7.783653197523633053e-04,9.794816511976693008e+00
4.751412846327258969e-06,7.753635531506065329e-04,9.794813538554205223e+00
-3.041466952530321390e-06,7.778782630486446832e-04,9.794819566954519274e+00
5.747851216766506920e-06,7.718892123715687852e-04,9.794818829220300671e+00
-5.783141191930551853e-06,7.712312214687564631e-04,9.794814065982412998e+00
2.877087644540956341e-06,7.693132576822314401e-04,9.794816878359238643e+00
-2.039083266367605689e-06,7.718878787597580667e-04,9.794818425266505812e+00
-1.510884265786283533e-06,7.771329798833409574e-04,9.794814483806797867e+00
-3.870626135126392443e-08,7.701321626646671957e-04,9.794814531888579978e+00
-2.815657234449359740e-07,7.662876909612412841e-04,9.794812197258751851e+00
-2.253391148327455280e-06,7.730255574120173606e-04,9.794819618562922159e+00
-5.031575102006704188e-06,7.668799209316628932e-04,9.794815068952868131e+00
-1.413190623830491930e-06,7.713941982196157506e-04,9.794819714191550730e+00
-8.133309455550213343e-07,7.831241041710661471e-04,9.794816036138634274e+00
-2.480462936354788671e-06,7.754978387690240633e-04,9.794812159184818512e+00
2.878581232919293283e-07,7.725884112765937783e-04,9.794819584834463910e+00
-2.697246503610758621e-06,7.773412802356424950e-04,9.794815296961690620e+00
-3.495598893698374584e-06,7.742166396036228746e-04,9.794819742049675426e+00
2.028350355658585843e-06,7.763168194849722707e-04,9.794819691687070673e+00
-8.058654398366068992e-07,7.771525584028091561e-04,9.794819322943032702e+00
-9.247385357566298173e-06,7.793317694624039187e-04,9.794813887556969689e+00
1.051803059247553651e-06,7.665265748457867614e-04,9.794819114857343578e+00
-6.633871998474595511e-06,7.703861151455246997e-04,9.794817403705305736e+00
-4.472341857612633570e-06,7.778043743504836583e-04,9.794815276943012350e+00
3.253212641561751877e-06,7.784967050212688450e-04,9.794818922747536405e+00
4.376936372221624038e-07,7.808954916348368825e-04,9.794812461205939513e+00
1.078615788402930085e-05,7.718471949705066294e-04,9.794819520842157345e+00
1.779426503624867812e-06,7.760426281127410803e-04,9.794818719357047954e+00
5.466107372577002355e-06,7.812669087720002219e-04,9.794825423944585552e+00
5.289925976890078476e-06,7.697179447804362341e-04,9.794816802198822003e+00
-2.945392365483982280e-06,7.764701241902906715e-04,9.794820438442908284e+00
-2.416571290798578547e-06,7.681390258136216792e-04,9.794820352477360714e+00
-3.170838844319442037e-06,7.699535650792061706e-04,9.794823259793689729e+00
