gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-6.372578833408850990e-05,3.319221765932159948e-03,2.540087162053632133e-03
1.480596628368226197e-04,4.346404665906511249e-03,2.785196507454356513e-03
7.609559528134320300e-05,3.229083637681266945e-03,1.899687862131680446e-03
2.253464578627077295e-04,4.274524034499373008e-03,2.374764870022306063e-03
-1.399949791869079331e-05,2.877355629781753934e-03,2.143439226614318911e-03
2.796500056034929784e-04,3.194917072626020458e-03,2.246687833610292156e-03
-2.386156290342788123e-04,3.491939626371746465e-03,2.333552763442447303e-03
1.300180326645711899e-04,3.953090187305352034e-03,1.909960056192362872e-03
1.111042556349499475e-04,4.129809620880295871e-03,2.076928210193559627e-03
-1.508190304425935488e-04,3.307219248922229748e-03,2.763108353032625933e-03
-3.805016529773919869e-04,3.206768189141722715e-03,2.294261164731265217e-03
1.360012410434649607e-04,3.336019606948434184e-03,2.124203274783682642e-03
1.027807405236927152e-04,3.812502373025238468e-03,2.213511949068782368e-03
3.854054974724565805e-04,3.383915593180925746e-03,2.609815343359345868e-03
-2.622081964022456978e-04,3.585670080772181481e-03,2.130972514549548877e-03
6.718976672530789290e-04,3.759122164975670435e-03,1.847215636962794283e-03
-2.770422714311552431e-04,3.378746500585981700e-03,1.920141575308295136e-03
2.585048134204650486e-04,3.845775489284037393e-03,3.024521521212688527e-03
2.860871377621205863e-04,3.614662633162425958e-03,2.696472665405103084e-03
-5.454801656796128126e-04,3.606378035905802998e-03,2.238218343094067198e-03
6.596834297176768804e-05,2.455677911723372440e-03,1.760135830992828280e-03
-3.478927992855955368e-04,3.490779696742178986e-03,2.859732230556890232e-03
-1.337437301743696133e-04,3.124531935040081657e-03,1.917361293925068117e-03
-3.154595046701175209e-04,4.025104566080170421e-03,2.285048945909990119e-03
3.349255680487571576e-05,4.127554245235393049e-03,2.513678801447743767e-03
-2.185657494879865578e-04,3.794153059825839790e-03,2.268121593949777495e-03
-3.217680949684372752e-05,3.644177411445027968e-03,1.992121225755577336e-03
2.182715192037314384e-04,3.862552318918983669e-03,2.233281131622953143e-03
-3.887601844279885447e-04,3.702309732687598508e-03,2.022235318589865258e-03
-4.017824536838647239e-04,3.855894551112788986e-03,2.136951571287162756e-03
1.021928873783419227e-04,3.812207296165847671e-03,1.489393637737372123e-03
-4.125684722299429117e-06,3.811015960706611982e-03,2.542133182182633802e-03
-5.747925096629091747e-05,3.290063389840754485e-03,2.858520668662099459e-03
3.662175692510945659e-04,2.825646807147246843e-03,2.406017891728163410e-03
6.717070206988535043e-05,3.370808552583771586e-03,2.690437405260733342e-03
-1.904097310265016676e-05,3.821440516144850117e-03,2.126540737495942902e-03
-3.461056413789422872e-04,2.657339694371341991e-03,2.678959724623697271e-03
7.615063915315577008e-05,3.274411949447037992e-03,1.646159051896160883e-03
2.528161426431676769e-04,3.287520483488389454e-03,2.194348951306651554e-03
5.029114183017267765e-05,3.914690929144782131e-03,2.066804931823981901e-03
-3.812453484179158562e-05,4.010154850227012208e-03,2.437482038998259846e-03
-1.277960381986309793e-04,4.061045545119704690e-03,2.527420839116995346e-03
-3.430899297694171726e-05,3.590781610320248254e-03,2.295304768629137081e-03
-2.918039629038361314e-04,4.125446757794169056e-03,2.195897094645928287e-03
6.108729198921925452e-05,3.683413194518771281e-03,1.885108300914045340e-03
3.605468377120899090e-04,3.333615488393749330e-03,2.489615859110746662e-03
1.485700708191566054e-04,3.681259762349964066e-03,2.378352027022796137e-03
-8.439960217337919728e-05,3.338671565802075851e-03,1.705761883897504100e-03
-6.922686107659135456e-04,3.562780231751078164e-03,1.955677620507412229e-03
-3.047198675238132646e-04,3.877944189250475456e-03,2.845181388360622319e-03
-5.091061143320328285e-04,4.053473106478742635e-03,1.853017037225271682e-03
-4.176402290423702134e-05,3.696653809828993626e-03,2.318059655913937232e-03
-1.495913577407107235e-04,3.603031297736642227e-03,1.959661407780320056e-03
4.605292091882805705e-04,3.461289089978615476e-03,2.605936650811287777e-03
3.414766840507969174e-04,3.626630589813945992e-03,1.905083720444155629e-03
9.880544455902519894e-05,3.369981650627185132e-03,2.048936662644227150e-03
-1.776005605361236550e-04,3.631321280093657757e-03,2.378737333560758567e-03
9.443813476522284534e-05,3.297125536050251205e-03,2.360850839051129631e-03
-7.059357469935974945e-05,3.834389694284282956e-03,2.378713769719835360e-03
1.217691984053323847e-04,3.417672881150741419e-03,2.374382213943401158e-03
2.072671318004515133e-04,3.734771406789290631e-03,1.840398508423368544e-03
4.902930911234770533e-05,3.352312440327673716e-03,2.324361860937094234e-03
-3.352662893201033821e-04,4.060489785432076608e-03,2.100344391841799541e-03
-4.770578587804293069e-05,3.503726248089643856e-03,2.310665951901281698e-03
-3.055701585996092656e-04,3.735688340797815345e-03,2.261305701205917461e-03
-2.783669496832217628e-04,3.748067642599873812e-03,2.504931100363226148e-03
1.299899947933691317e-04,3.760516291176092124e-03,1.950214052884735897e-03
1.950671743540459250e-04,3.827943900062120638e-03,2.542955648902358017e-03
3.806222826371255118e-04,3.262134025967155376e-03,2.126191956630719884e-03
-8.544925208168929124e-05,2.989223619379362522e-03,2.356952625921446016e-03
-3.826217575516049370e-05,4.450676225696129952e-03,2.992794941758782513e-03
3.319469692853241056e-04,3.303978511996078296e-03,2.081742015681106294e-03
4.483180061362034832e-04,3.633967397182271981e-03,2.007004706595706591e-03
-3.406762479717782453e-04,3.700854608473771318e-03,2.505862307612158595e-03
4.969310583863358624e-05,3.446191790733877172e-03,2.336085119778428826e-03
2.233955246529907958e-04,3.998286381161991060e-03,2.370032568417194604e-03
-3.408594287385064456e-04,4.242402341637251627e-03,2.307545691911283732e-03
2.914218423228659037e-04,4.059224839503983856e-03,2.296428802544581670e-03
-1.424219588868916525e-04,4.323580022459697775e-03,1.724253611629574271e-03
4.421729237649431820e-04,3.734297218057474124e-03,2.502156515928218722e-03
7.561075786866992300e-05,3.319678991839127707e-03,2.023103999116322282e-03
1.095971361097081815e-04,3.280688499096887437e-03,2.315268853998354338e-03
3.773181853669026220e-04,3.378832260470010593e-03,2.354904179124149653e-03
-3.667323765676439138e-04,3.528671233050107141e-03,1.970229134413129055e-03
-1.993735346005056318e-04,3.160433408798542145e-03,2.241085119524004274e-03
1.482130981446452009e-04,3.476315814582933879e-03,2.269615819771982936e-03
1.035774107905936946e-04,3.603800905987259492e-03,2.341722388042269832e-03
-9.318049447989480054e-05,3.824347978116913929e-03,2.118189207629283047e-03
5.475546699120306974e-04,3.617148039875644604e-03,2.511105884735503630e-03
-4.481159325473515294e-04,3.539445077406432397e-03,1.841728801778827734e-03
-2.581165365849149218e-04,3.857202733413700544e-03,2.147573448197999824e-03
-2.629619464611540028e-04,3.607317803223210242e-03,2.647284442994240431e-03
4.050648295302939832e-06,3.331447763897934459e-03,2.762332007462872923e-03
-2.880059237449961087e-04,3.823355850422140764e-03,2.259971387507859076e-03
4.959321671001715170e-04,3.729282314784343119e-03,2.048258557474307018e-03
-1.679978985803357884e-04,3.554747453041763421e-03,2.114000653271694112e-03
7.450269762822446138e-05,3.744053263888870182e-03,2.097322827463005655e-03
-9.017708313343309454e-05,4.007761942367346793e-03,2.242677782341671259e-03
-2.766816066270496211e-04,3.374990631914518129e-03,2.244519472490709260e-03
2.623529361692191141e-06,3.479239150114435061e-03,1.524316917239537531e-03
-2.920417585821839302e-04,3.940618917944773911e-03,2.188115492842454806e-03
-3.309451483526252929e-04,4.097520616092222706e-03,1.761037335593481626e-03
3.656202898924779013e-04,3.554674227503297305e-03,2.181657863637820154e-03
-1.255101779234580944e-04,3.651894234208584097e-03,2.784288022258956177e-03
-1.296371834772762517e-04,3.308357361997342743e-03,2.461363800181930964e-03
-3.091711040202662080e-04,3.029800860803076850e-03,1.836753446061304860e-03
-3.768537489856005015e-04,3.716750995286564104e-03,1.679866239115610253e-03
-4.914568152256583878e-04,3.834274377183229891e-03,1.819255035590278211e-03
1.403790463237010249e-04,3.489460881643252545e-03,1.858771792409787474e-03
-3.210618224877264532e-04,3.518570588286701849e-03,2.344967836655286169e-03
-9.993485179367462537e-05,4.086962140815919228e-03,2.722392493815828200e-03
-5.383057240981203211e-04,3.050018228177847970e-03,2.020518135189160007e-03
-2.194873107835739053e-04,3.430743697155052424e-03,1.675004237425114411e-03
-2.135896558027656664e-04,3.734670966482317618e-03,1.891303018874391194e-03
-7.843391771561664724e-05,3.131073558257501267e-03,2.447077473330151742e-03
-3.529274370575937879e-04,3.784780090796821192e-03,2.389382412468493613e-03
2.087247450790340360e-04,3.679324157295550592e-03,2.628185750728741221e-03
-4.220097903201041104e-04,3.560174338368715143e-03,1.915264961126708458e-03
2.020730155905512174e-04,3.369393701420903171e-03,2.230578948256880124e-03
3.528545422593207183e-04,3.469886663347358097e-03,1.797173125972908753e-03
2.720066042463698290e-04,3.633271989628064375e-03,2.766816688654925686e-03
-8.426141621575240011e-05,3.327658778653197306e-03,1.549400698529377826e-03
3.076976292113316972e-04,3.232519070622167506e-03,2.829968793759020732e-03
4.645881735613244424e-05,4.061737913943646618e-03,2.376118917331026224e-03
2.402106117888056769e-05,3.788701004386948058e-03,1.588958228611648833e-03
3.178137470849423185e-04,4.070811282321684828e-03,2.234541489051638640e-03
-6.129392663695308781e-04,3.127081731803346525e-03,2.115220574607036552e-03
-1.546968776854238076e-04,3.881603929347997826e-03,2.646845507542636058e-03
-2.749005507044725979e-04,3.627230484074477068e-03,2.203623136454106301e-03
7.867214183262275992e-04,3.224714059885295560e-03,2.249481325094783782e-03
1.063194472928762502e-04,3.370725335308711549e-03,1.416286090341199039e-03
-3.047271689092051158e-04,3.527954074552469479e-03,2.271671795645452581e-03
4.331253385644649539e-04,3.739929094591524627e-03,2.415239061697840861e-03
1.569137168039111830e-04,3.198490348102441417e-03,2.400561663785510773e-03
-2.962530863148993038e-04,3.231014586630083420e-03,2.174511203453591279e-03
-6.621423280805795262e-04,3.866592668689962202e-03,1.955400932096107696e-03
-2.717302599582760718e-04,3.644991603544252539e-03,2.074051238399117654e-03
6.594891856089244711e-04,3.636735638499723460e-03,2.116535331239792657e-03
-2.216975958750743011e-04,3.799727868332128996e-03,2.828053174301690779e-03
-1.665891942110614855e-04,3.470464545307083270e-03,2.375168120957614135e-03
-1.190668691843488184e-04,3.581478139915186126e-03,1.578364161257612150e-03
-9.059154318620403533e-04,3.576394925393394826e-03,2.205143156808600079e-03
5.275192348788340359e-05,3.540565619192872614e-03,1.914121969609802135e-03
2.803785417041281870e-04,3.702028210464226778e-03,1.688839567644945293e-03
2.219847102551238062e-04,4.067758379288709258e-03,2.726950972882350322e-03
-2.315583012771253935e-05,2.794176273203105750e-03,2.505331566323127247e-03
8.699640919446350186e-05,4.165113226137400274e-03,2.087399604725386718e-03
1.477255751612550482e-04,3.171523915417581458e-03,1.574998546564933483e-03
-1.823077559862344569e-04,4.134904212480402207e-03,2.226398201170814908e-03
4.096952257979377611e-04,3.810978562940799032e-03,1.688052205526512691e-03
2.251568986534423274e-05,4.306812098022892027e-03,1.976049391351241032e-03
4.344817547829692692e-04,3.770207648614753299e-03,2.249378885859317553e-03
1.518006902897923983e-04,3.200069174014756861e-03,2.001343553937390794e-03
-1.388321602592641128e-04,3.714318494954044637e-03,2.182257973727658347e-03
-1.196436044435073779e-04,2.759127447252002468e-03,2.318776380091106416e-03
-5.802094705395367515e-05,3.108964613627986182e-03,2.191259003484443291e-03
-1.083413923141055300e-04,3.678378563677810100e-03,2.376802986414214541e-03
3.756620602092030704e-05,4.050512494588914998e-03,2.581493410971950724e-03
1.243782186629025963e-06,3.704490043328425436e-03,2.329765007062058104e-03
2.763166145436812176e-04,3.455824357565665580e-03,1.827544247034397235e-03
-1.566348114128790917e-05,3.677622877101209987e-03,2.342594064136498989e-03
-9.367943497565049162e-05,3.456686825280447326e-03,2.514897174483094518e-03
-5.896366571737102430e-04,3.956916080662817997e-03,1.865564753137276396e-03
2.836650083536166288e-04,3.417909065966069637e-03,2.290701518848135484e-03
-7.567168764633803307e-04,3.169285393078687639e-03,2.372930961288023666e-03
-6.083287474419639201e-05,3.793912024614183066e-03,2.454840022802075999e-03
1.467984895683011135e-04,3.790330929970846599e-03,2.604278512258476758e-03
8.555436943829717537e-04,3.494699569429659657e-03,1.946681530796796943e-03
5.055498979378055934e-04,3.940898255433679387e-03,2.005168390273282322e-03
1.119744234864764564e-03,3.411865767643273203e-03,2.316949703630776479e-03
-3.025294079179831949e-04,3.382175686707534438e-03,2.207856487461735268e-03
-7.710511722611028710e-04,3.769365079563752503e-03,2.472996980544656630e-03
-1.378318264611513757e-04,4.083348060111387755e-03,2.305647435280219065e-03
-3.684995572008875858e-04,3.797875105966245363e-03,2.277102566028171848e-03
-8.853516022159771328e-05,3.478195405468018000e-03,2.430754683771021388e-03
2.613320986521437163e-04,3.655226896356571567e-03,2.790712293650768512e-03
-3.970773082363959544e-04,3.325405970942241999e-03,2.167144165899956721e-03
-1.381832718882438271e-04,3.478831699385245401e-03,1.884675546137892658e-03
4.123354331584892492e-05,3.514200325860419253e-03,1.939574697339635587e-03
-1.940337543314610681e-04,3.142053705820244819e-03,2.924337608797789034e-03
-1.161991005400796016e-04,3.671460885338395132e-03,2.320688583260198390e-03
-5.703007945751810805e-04,3.963547207948504326e-03,2.877095254131389630e-03
1.307401140249339432e-05,4.614899675135011696e-03,1.922502294450289867e-03
-2.814567638059941711e-04,3.821916726887069054e-03,2.639843028767657751e-03
-2.136174030246123384e-04,3.581568598103015717e-03,2.247202280711789110e-03
4.458336575736270723e-05,3.097480487468160567e-03,2.160141751872474408e-03
-2.998991265183986320e-04,3.828084725606984481e-03,1.663063976108854767e-03
-1.115692803997893134e-04,3.230286175905582383e-03,2.493138187314771544e-03
6.811534436407866932e-05,3.315233710786853315e-03,2.053468238612100264e-03
-4.295258734876077024e-04,3.879931336620081293e-03,2.309455382393858086e-03
5.848742598741484332e-06,3.460342203825691500e-03,2.392388167508777315e-03
1.106652837295526683e-04,3.588388497863237697e-03,2.331246811088360897e-03
-3.399682105989048058e-04,4.372921825527036586e-03,2.381150442542095697e-03
-1.226201756613562715e-04,4.118807957639520137e-03,2.077726673921630098e-03
4.768918299877728580e-04,3.477891410337710740e-03,2.189634441574250020e-03
5.983219327874039241e-04,3.986670890152758245e-03,2.343537538240542117e-03
-2.044341852824174753e-04,3.129557586585185631e-03,2.271189994263538535e-03
-5.875285934778737680e-05,3.256179951226505654e-03,2.053363550964457541e-03
-4.564850431135439622e-05,3.356715483948352011e-03,2.249517030697242414e-03
8.047483352618088615e-05,3.756346959547868930e-03,2.006868355952985596e-03
6.905044078672693516e-04,3.271629239970513369e-03,2.308776469193619518e-03
7.887353469357318890e-06,3.798403711941200113e-03,2.334496441651052676e-03
-1.750682823088772148e-04,3.876803003836956207e-03,1.684208166646868369e-03
-8.887543886119857531e-04,4.006453856466320705e-03,2.703713696343471983e-03
2.520403614804407198e-04,2.954189599143378000e-03,2.394116062239594507e-03
-1.758658086391358605e-04,4.261289362284328974e-03,2.827253876729237444e-03
-4.043772338488407715e-04,3.687830318721521412e-03,1.856859107622790871e-03
4.097382326177306734e-04,4.132346753973972081e-03,2.368626665431284271e-03
4.836264786470488835e-04,3.411772861440212114e-03,1.468787709344564034e-03
1.078040421823809767e-03,4.311895869592660517e-03,1.678449522541356799e-03
1.892657009215331198e-04,3.573707033284707641e-03,2.626297962634021634e-03
-2.107201264087460620e-04,3.710879425898320344e-03,1.984838621802027456e-03
-9.685338179367114356e-05,3.934719783306141888e-03,2.468895083336892105e-03
-4.039947197306623789e-05,3.216253961339056618e-03,3.082900868615622101e-03
-4.857200316212533907e-04,3.465629549171232379e-03,1.984139533047301826e-03
4.966136706612780559e-04,4.309480359339953708e-03,2.438554826522996207e-03
