gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.197931265865560135e+01,1.200256828491130534e+02,7.036029813330921812e+00,-7.796747666180679381e+00,6.290675920250095920e+00,1.018675988851789199e-01
3.197931078754345080e+01,1.200257708372147647e+02,-1.109183672913137997e+01,-7.787986678535423479e+00,6.240069035416178522e+00,7.521924340248614671e-02
3.197929950518383180e+01,1.200257733037491477e+02,-6.058388471794998509e+00,-7.778031882972388900e+00,6.202343027568121059e+00,9.569123181791620511e-03
3.197932612809245256e+01,1.200257318758396963e+02,-6.270257197254156090e+00,-7.901728431756373183e+00,6.008050656249202426e+00,1.479083721894421458e-02
3.197926875587737072e+01,1.200257117342098354e+02,2.739678711357585783e+00,-8.143339953027602718e+00,5.829658103892021437e+00,4.214270560880738203e-02
3.197928320581139516e+01,1.200255967956463934e+02,8.252767932173066256e-01,-8.256832345977636933e+00,5.597489622817680477e+00,4.565443990369167510e-02
3.197927156465946297e+01,1.200257268472898318e+02,1.072852269023399074e+01,-8.284025104895050617e+00,5.587608795894708713e+00,-3.929596737830805264e-02
3.197920350542730006e+01,1.200256620904002318e+02,-7.254860475591892732e-02,-8.408900253230219946e+00,5.495284865136602193e+00,-7.881707608075329274e-02
3.197921815728108896e+01,1.200256841910187404e+02,5.231842765202493695e+00,-8.499130134424271787e+00,5.339728567866710129e+00,3.999056461111843985e-02
3.197913687873358413e+01,1.200256959649449442e+02,-5.622418311316930151e+00,-8.586846757221316295e+00,5.203921438821715206e+00,1.709019758014261245e-02
3.197923602160440382e+01,1.200256902659786675e+02,-6.139860759877522334e+00,-8.597562832810096367e+00,5.090568451609413181e+00,-2.041248860000886498e-02
3.197929462884928853e+01,1.200256865166947478e+02,1.458848322953140819e+00,-8.653518814957191552e+00,4.967800780872723365e+00,4.388334315398018104e-02
3.197920783651763799e+01,1.200256954980334854e+02,-7.696031549983255005e+00,-8.804274978082400338e+00,4.836942206038517433e+00,5.855895198416769670e-02
3.197916542955568531e+01,1.200256293504314868e+02,-1.908578836279548829e+00,-8.831635802903567978e+00,4.671333167708588974e+00,1.240354873632294325e-01
3.197923097461072217e+01,1.200257381764239000e+02,-3.565991874222912639e+00,-8.829388669812519908e+00,4.443030820164742600e+00,-8.977069869652303143e-04
3.197925847833041146e+01,1.200256711199454003e+02,4.278976074671964724e+00,-9.010731748996661850e+00,4.346553399274004192e+00,1.123332113926907988e-02
3.197919086338326977e+01,1.200257225599938948e+02,-5.106875275482138044e+00,-9.127148005218829852e+00,4.181780059621083012e+00,4.048016069984206045e-02
3.197915587038254159e+01,1.200256893335066195e+02,-2.170033475137895351e+00,-9.079345386514100724e+00,4.054078301456178757e+00,-2.328072129008189675e-02
3.197915024429537212e+01,1.200258027554175442e+02,-5.554789264106737789e+00,-9.152138040601304425e+00,3.976721445773725438e+00,-3.416396719631797224e-02
3.197907129926384684e+01,1.200257953957449502e+02,2.306956118322682325e+00,-9.280092731563874153e+00,3.805611960759749390e+00,-1.069632432894327551e-02
3.197909519780252907e+01,1.200256524275273620e+02,-4.250063231068075709e+00,-9.303324992757300294e+00,3.642740606122709668e+00,1.246058861175504363e-03
3.197909874468837188e+01,1.200257131094693364e+02,-5.540516176420301475e-01,-9.358703954453913454e+00,3.549350318980653896e+00,-5.084860865357443416e-02
3.197912033971570267e+01,1.200257845604573816e+02,5.980726529717128592e+00,-9.327430498719355256e+00,3.327974137403600707e+00,-7.596894810345311555e-02
3.197911140857743106e+01,1.200257445296012122e+02,-3.222647775792550018e+00,-9.430280301931340148e+00,3.273547025702977731e+00,1.213835435969835147e-02
3.197911584488747749e+01,1.200257034548177160e+02,-1.525030320921542781e+00,-9.579868860505198924e+00,3.083313363962079112e+00,-6.557866761159665547e-03
3.197908198895828136e+01,1.200257588470347940e+02,-2.233718091229665248e+00,-9.644689979841485794e+00,2.892641895896766790e+00,-2.062506435570983163e-02
3.197905109339241037e+01,1.200257917419990150e+02,-6.169825313466154704e+00,-9.614715866201377636e+00,2.699471955444332494e+00,-6.109313505224174025e-03
3.197904535067987197e+01,1.200257947286269058e+02,-2.057215690865084934e+00,-9.627836707126085969e+00,2.619228515803801116e+00,5.685374699019134920e-02
3.197909279143570771e+01,1.200258137944651224e+02,-4.366818663456456306e+00,-9.646726835488944829e+00,2.491608016365918665e+00,7.981028622630564895e-02
3.197906279973327059e+01,1.200257736503219803e+02,2.741786734587446928e-01,-9.763172225529030968e+00,2.339563883876330852e+00,4.775886275839952289e-02
3.197895108292833299e+01,1.200257924017330282e+02,5.563253693645960674e+00,-9.730601483925507722e+00,2.236925857143880592e+00,-8.975894189048807745e-03
3.197908504868934543e+01,1.200258144120538333e+02,5.724786374004603218e+00,-9.785366644311466189e+00,2.088268132469447202e+00,-9.708216215828312234e-03
3.197902882453828610e+01,1.200258631193423469e+02,-6.143521124374028197e+00,-9.924492357586325753e+00,1.847870613229807724e+00,-2.693112799691700990e-02
3.197903905309841832e+01,1.200258189135907116e+02,7.305446787677945863e+00,-9.918067148672481181e+00,1.613425874607333110e+00,-6.570475434167266648e-02
3.197899612347814013e+01,1.200257682259726835e+02,-1.083674137854702835e+01,-9.772197931233952417e+00,1.520330550263561786e+00,-5.011151623688320234e-02
3.197897494172763899e+01,1.200257928227303807e+02,1.497201977155643071e+00,-9.889083584694912332e+00,1.379594098511150779e+00,-3.930430101038387414e-02
3.197898368701024552e+01,1.200258027182349281e+02,6.160124231205156065e+00,-9.922692675674548823e+00,1.227615987098883643e+00,6.303020311094684192e-02
3.197900050809173322e+01,1.200257797107965558e+02,-1.119094646914420510e+00,-9.964243222157783464e+00,1.053734499776435074e+00,-3.996964516305068563e-03
3.197905084890392757e+01,1.200257674420162601e+02,-6.288701566771857543e+00,-9.880995708084885365e+00,9.153368763163048927e-01,-9.165513255090927680e-03
3.197896223399057192e+01,1.200257781201255369e+02,5.094140710062685429e+00,-9.910209659218452316e+00,8.650052206408020972e-01,5.038277699251006436e-02
3.197897124749473363e+01,1.200257873179088506e+02,-9.545423761440108734e+00,-1.001049538993161292e+01,6.020596084904566991e-01,-6.301215432010533191e-02
3.197897588580425676e+01,1.200258229863170811e+02,8.274003306352913256e+00,-9.957866269456063790e+00,4.726794756721486301e-01,5.261185015075913601e-02
3.197897070673938913e+01,1.200256962215495378e+02,-1.233872530757769326e+01,-9.922794736080016165e+00,2.076443448787841373e-01,-2.438222410500619566e-02
3.197899781223106430e+01,1.200256984471583621e+02,1.095957412081688886e+01,-1.000850985398752258e+01,1.582838104199673912e-01,1.986011424845329429e-02
3.197890114589101884e+01,1.200257494645054805e+02,-9.251026662201670803e+00,-1.000451653341631086e+01,9.422399930411770597e-02,5.309028447537046669e-02
3.197892126904432075e+01,1.200257379393272146e+02,-9.780547816803634831e+00,-1.000335658424067375e+01,7.590192554661046032e-02,-3.459516580662214645e-04
3.197886154196550734e+01,1.200257700507461891e+02,-8.882505781599672190e+00,-9.960858990282776659e+00,1.297062484874617408e-02,-3.969446108902668913e-02
3.197889617074538648e+01,1.200258377562582410e+02,-8.659823103842607950e-02,-1.001884653596317420e+01,7.031308895274018811e-02,-1.047187619485521193e-01
3.197885906425661418e+01,1.200257737097924036e+02,1.759990446233190786e+00,-9.897555194973092441e+00,6.134361413151854375e-02,-2.479109997377583474e-02
3.197892671305814360e+01,1.200258514744896416e+02,6.836580385739360111e+00,-9.959811876944275610e+00,5.200489143727400621e-02,3.972964081846395816e-03
3.197889551634836636e+01,1.200258920514699099e+02,9.976922326718127287e-01,-9.981685795636048297e+00,-3.901931997970825572e-02,3.183510774538104993e-02
3.197886793367090519e+01,1.200257488513221489e+02,1.308092364435046839e+01,-9.929739522979042832e+00,-1.400366513953763166e-02,4.263086186715245307e-02
3.197886043492648867e+01,1.200257334086507086e+02,-3.753867560831245065e+00,-1.004804201389081619e+01,-1.197767844624844646e-01,8.453845269403164470e-03
3.197887980588485846e+01,1.200258227543002363e+02,5.178893760707401484e+00,-9.987352169164273263e+00,-2.471983128523983983e-02,6.253546354674241470e-02
3.197883851996257576e+01,1.200257541393046807e+02,-2.460510470216495804e+01,-9.998488690942529900e+00,-4.103744583691631281e-02,4.633348727390626922e-04
3.197877889768681925e+01,1.200258128874332186e+02,-1.736783285056071602e+00,-9.959711758760937172e+00,-3.327405980389363388e-02,-6.312145539608991773e-02
3.197888433710803824e+01,1.200257089200838436e+02,-4.108336618563864229e-01,-1.004810468451899119e+01,8.175861923720255386e-02,1.114315694150172509e-01
3.197877432753645621e+01,1.200257607632427579e+02,-1.953702686946940048e+00,-9.970179163104566200e+00,-5.115269389514136636e-03,1.807391298062222332e-02
3.197876870644943281e+01,1.200257529361033306e+02,6.169575523583134213e+00,-9.925169449856676707e+00,-1.132119417168671663e-02,3.516168670238058874e-02
3.197884638226813081e+01,1.200258554858521052e+02,-2.885680372366354884e+00,-1.002395459913291731e+01,7.412933844594338240e-02,-1.893032608785112994e-02
3.197879354845442279e+01,1.200257618304196967e+02,-8.544395608424251165e+00,-9.899117908249571940e+00,3.261799644663645331e-02,5.399368265823728530e-02
3.197882224249832461e+01,1.200257747815216760e+02,-1.865066203500689213e+01,-9.987730466258421202e+00,-3.209324683789425980e-02,8.183864853614851442e-02
3.197880305787622390e+01,1.200257128044908086e+02,1.598977870161025550e+01,-1.002443720211314115e+01,-4.785017908458442243e-02,9.259906898405478870e-02
3.197873715199901667e+01,1.200257794819470263e+02,-9.074019409636775890e+00,-9.925491235970790527e+00,-7.626942377398557293e-02,-9.735193348998370799e-02
3.197870739655612127e+01,1.200257970880538210e+02,-8.996506460912740977e+00,-1.003326395504543456e+01,1.434374077268049941e-01,-1.030808670288906603e-01
3.197873603028270040e+01,1.200258618197921265e+02,-6.716718694061189154e+00,-1.001653435140030091e+01,-1.683422990322847729e-02,4.498162491826659254e-02
3.197873496794327153e+01,1.200258833369547204e+02,-5.924551869529947723e+00,-1.000863347218371757e+01,-3.432571013977378516e-02,-2.686912059303171729e-02
3.197870616002061439e+01,1.200257987427119417e+02,-2.466775175455067526e+00,-9.888879931310389892e+00,-3.747778444625605304e-02,-3.238431664400236859e-02
3.197871265233165516e+01,1.200257269355712140e+02,-1.797083733233933167e-01,-1.004885439929254076e+01,3.566293528030303750e-02,2.087027827016041392e-02
3.197872773799653245e+01,1.200257621517742876e+02,9.974964760131653563e+00,-9.985960585049943106e+00,-1.692235763700424347e-02,2.392477431289897517e-03
3.197860436514039506e+01,1.200257205404099636e+02,-5.799831479193625405e+00,-1.001867006036613894e+01,-1.996881526291498232e-02,-6.246989389011080827e-03
3.197864750941723955e+01,1.200257529525142104e+02,9.671918697159831879e+00,-9.970380835677476128e+00,-4.043343081557444763e-02,2.708862918805251749e-03
3.197865562924363658e+01,1.200257394584037201e+02,-3.773771668250285316e+00,-1.003033227987236131e+01,1.151879889730974757e-02,-9.097690147228476576e-02
3.197866705253715125e+01,1.200257688590178162e+02,-1.248868316863128936e+00,-9.997229391716613733e+00,-5.257108788020928292e-02,2.992522330370689029e-02
3.197866526842881996e+01,1.200258136968941614e+02,1.432037975589349754e+00,-9.938118432436995775e+00,2.448309977267500073e-03,3.146866154465109006e-02
3.197859063483777220e+01,1.200257851390917239e+02,-5.923433447826030651e+00,-9.986528901445383966e+00,2.327358885219420540e-02,9.555334634937805854e-03
3.197872218342961048e+01,1.200257803313659508e+02,1.355683240146167989e+01,-1.003194158196599339e+01,-7.469012923323396606e-03,1.273130119103750013e-01
3.197863813312595127e+01,1.200257510756061947e+02,-2.584616936079317195e+00,-1.001329705823659033e+01,-8.184225194911118328e-02,2.460742272556035865e-02
3.197860566745340805e+01,1.200257966446946227e+02,4.510003473787159045e+00,-9.983700036669606703e+00,1.793149617379692293e-02,1.613120689638727553e-02
3.197853525396756780e+01,1.200257852758091985e+02,3.626945607871363553e-01,-1.000409648520449402e+01,-3.443846133733406700e-02,-1.281188013726416997e-02
3.197861342704825560e+01,1.200258500361708940e+02,1.021399160631149350e+01,-1.006097734351480888e+01,4.566389524569767350e-02,3.679781098021488867e-02
3.197860025531738515e+01,1.200259056186149138e+02,-1.948845374151424004e+00,-1.003620604202256850e+01,1.459967985353313562e-02,-4.062487880821361030e-02
3.197860811020342808e+01,1.200258711735969683e+02,-5.827253715776469889e+00,-9.920862111944455108e+00,-8.826499084557309915e-02,-7.688890730910992455e-02
3.197853740412131529e+01,1.200257423718215932e+02,8.603722870463268890e+00,-1.001182793217946987e+01,-6.174968269092882128e-02,7.183154155710007316e-02
3.197857082712922150e+01,1.200258427379864798e+02,4.055867925345303604e+00,-1.002558221943728967e+01,5.331221754575388161e-02,-5.248622157122985465e-02
3.197859643603775481e+01,1.200257294243076984e+02,-5.356492867374888611e+00,-1.007201831741328490e+01,4.025432199928932753e-02,1.408105966721005277e-02
3.197853517939782364e+01,1.200258012063258661e+02,-3.327022256487064844e+00,-1.002894646341478690e+01,9.500726356515255822e-03,-6.039370579708683989e-02
3.197855408817938638e+01,1.200257016962343499e+02,-4.587226554556306013e+00,-9.991718612828890400e+00,-5.067845330016196304e-02,1.466205716358836564e-01
3.197855258414034907e+01,1.200257229990036905e+02,-3.235988081739066935e+00,-9.931194005342273812e+00,-4.574695399217736103e-02,-1.393712946912672827e-02
3.197848225584120740e+01,1.200258003922023136e+02,1.779381019751922111e+01,-1.001757804040310162e+01,-4.147004853088948756e-02,2.467293979861645212e-02
3.197849482199243099e+01,1.200257574890089955e+02,1.163812618225358086e+01,-1.001813825444975059e+01,-7.502141725443245424e-02,3.034138037792267345e-02
3.197854499040644072e+01,1.200258226378613671e+02,7.965006819965973150e+00,-1.006280326991958418e+01,2.753569531842285298e-02,3.812643876157923578e-02
3.197855422307564055e+01,1.200258420228885825e+02,3.813823127245907330e+00,-1.008299186515793799e+01,1.297734739241417773e-02,-4.241972372767505162e-02
3.197849093139086918e+01,1.200257902930537455e+02,6.562048279573536647e+00,-9.992709338981665468e+00,-2.221076859800381886e-02,7.547573836860771782e-03
3.197850448186006034e+01,1.200258149536000332e+02,-1.551448480352674331e+01,-1.005026376686770817e+01,-1.049650999273204349e-02,9.342396509737128582e-03
3.197843334893076772e+01,1.200258270359670405e+02,-9.856053287267283025e+00,-9.930503005419728524e+00,-3.386152861019291888e-02,1.701581254473774271e-03
3.197839073056431758e+01,1.200257860814960367e+02,6.454280870801825110e+00,-1.006077662510822357e+01,-6.227304377524701950e-02,-1.174420481267982180e-01
3.197843931982076526e+01,1.200258054016152727e+02,1.218806346494369919e+00,-9.998505072340034161e+00,2.333536090356871928e-02,6.371380984373341792e-03
3.197836933604924425e+01,1.200257951618348642e+02,1.318086576164712476e+00,-1.001279830296977380e+01,-6.454685468901880802e-03,1.400242424892706450e-01
3.197840678862646868e+01,1.200258039581197380e+02,1.999176501229401737e+01,-1.004825318746899043e+01,-6.079610207603715344e-02,-7.156034427599453074e-02
3.197836653806302110e+01,1.200257661532246658e+02,4.815939606965343067e+00,-9.964502237094405857e+00,-1.865462483644987970e-02,2.894276639155823547e-02
3.197838850410509437e+01,1.200258224036483483e+02,6.488875627799622903e-01,-1.005943355801537287e+01,-5.990974569546997364e-02,3.108780630479852924e-02
3.197842837962627982e+01,1.200258473337229361e+02,1.762320459950164064e+01,-9.914699411674428475e+00,-3.864545043408120634e-02,-4.567081067257117155e-02
3.197834130601383862e+01,1.200257524029541969e+02,1.724620112035525121e+00,-1.001897065130235198e+01,-5.774848266661628676e-02,-5.664605993691684133e-02
3.197846230123027667e+01,1.200257685894345343e+02,1.651170275857672820e+01,-9.917409935101943574e+00,1.821978760668981415e-02,4.922688372599836465e-02
3.197840880078912917e+01,1.200257299313477262e+02,2.016106228016163016e+00,-9.976854472653620576e+00,1.960446979047332158e-02,4.199216352103399275e-02
3.197838688812699459e+01,1.200258473758011348e+02,-4.632674406256498401e+00,-1.007320249543830748e+01,-3.511308927788629741e-02,3.262312708914199416e-02
3.197836950637226039e+01,1.200258448011885406e+02,2.057053998839361242e+00,-1.000387174545319091e+01,6.283596721746474711e-02,-1.108807353249240402e-01
