ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.150123884535228669e+01,1.204227058982998813e+02,0.000000000000000000e+00,6.541401385523343492e+00,6.750560562906166240e+00,0.000000000000000000e+00
3.150124471674182303e+01,1.204227129700562244e+02,0.000000000000000000e+00,6.471812279791900657e+00,6.678745826510064987e+00,0.000000000000000000e+00
3.150125052536954229e+01,1.204227199662194181e+02,0.000000000000000000e+00,6.402223154508592806e+00,6.606931109060018237e+00,0.000000000000000000e+00
3.150125627123543026e+01,1.204227268867894196e+02,0.000000000000000000e+00,6.332634010817412396e+00,6.535116409447478958e+00,0.000000000000000000e+00
3.150126195433946918e+01,1.204227337317662858e+02,0.000000000000000000e+00,6.263044849796464142e+00,6.463301726627750377e+00,0.000000000000000000e+00
3.150126757468164129e+01,1.204227405011499883e+02,0.000000000000000000e+00,6.193455672461705142e+00,6.391487059616355992e+00,0.000000000000000000e+00
3.150127313226194303e+01,1.204227471949405412e+02,0.000000000000000000e+00,6.123866479770461169e+00,6.319672407485634302e+00,0.000000000000000000e+00
3.150127862708034598e+01,1.204227538131379305e+02,0.000000000000000000e+00,6.054277272624770667e+00,6.247857769361498725e+00,0.000000000000000000e+00
3.150128405913685015e+01,1.204227603557421844e+02,0.000000000000000000e+00,5.984688051874541337e+00,6.176043144420375164e+00,0.000000000000000000e+00
3.150128942843143420e+01,1.204227668227533030e+02,0.000000000000000000e+00,5.915098818320545071e+00,6.104228531886303877e+00,0.000000000000000000e+00
3.150129473496409815e+01,1.204227732141712579e+02,0.000000000000000000e+00,5.845509572717167757e+00,6.032413931028276721e+00,0.000000000000000000e+00
3.150129997873482424e+01,1.204227795299960633e+02,0.000000000000000000e+00,5.775920315775135094e+00,5.960599341157587716e+00,0.000000000000000000e+00
3.150130515974360179e+01,1.204227857702277333e+02,0.000000000000000000e+00,5.706331048163944430e+00,5.888784761625483810e+00,0.000000000000000000e+00
3.150131027799043082e+01,1.204227919348662255e+02,0.000000000000000000e+00,5.636741770514247740e+00,5.816970191820855618e+00,0.000000000000000000e+00
3.150131533347528290e+01,1.204227980239115965e+02,0.000000000000000000e+00,5.567152483420101383e+00,5.745155631168052501e+00,0.000000000000000000e+00
3.150132032619817579e+01,1.204228040373637896e+02,0.000000000000000000e+00,5.497563187441006249e+00,5.673341079124909037e+00,0.000000000000000000e+00
3.150132525615907753e+01,1.204228099752228189e+02,0.000000000000000000e+00,5.427973883103920372e+00,5.601526535180797239e+00,0.000000000000000000e+00
3.150133012335799521e+01,1.204228158374886988e+02,0.000000000000000000e+00,5.358384570905141864e+00,5.529711998854794253e+00,0.000000000000000000e+00
3.150133492779491817e+01,1.204228216241613865e+02,0.000000000000000000e+00,5.288795251312012446e+00,5.457897469694039216e+00,0.000000000000000000e+00
3.150133966946984287e+01,1.204228273352409389e+02,0.000000000000000000e+00,5.219205924764665383e+00,5.386082947272035959e+00,0.000000000000000000e+00
3.150134434838275865e+01,1.204228329707272849e+02,0.000000000000000000e+00,5.149616591677494526e+00,5.314268431187231023e+00,0.000000000000000000e+00
3.150134896453366906e+01,1.204228385306204530e+02,0.000000000000000000e+00,5.080027252440713958e+00,5.242453921061500210e+00,0.000000000000000000e+00
3.150135351792255634e+01,1.204228440149204573e+02,0.000000000000000000e+00,5.010437907421707138e+00,5.170639416538843847e+00,0.000000000000000000e+00
3.150135800854942048e+01,1.204228494236272411e+02,0.000000000000000000e+00,4.940848556966334293e+00,5.098824917284116687e+00,0.000000000000000000e+00
3.150136243641426148e+01,1.204228547567408611e+02,0.000000000000000000e+00,4.871259201400206074e+00,5.027010422981797788e+00,0.000000000000000000e+00
3.150136680151706869e+01,1.204228600142612464e+02,0.000000000000000000e+00,4.801669841029839958e+00,4.955195933334866965e+00,0.000000000000000000e+00
3.150137110385783856e+01,1.204228651961884395e+02,0.000000000000000000e+00,4.732080476143745607e+00,4.883381448063751407e+00,0.000000000000000000e+00
3.150137534343657819e+01,1.204228703025223979e+02,0.000000000000000000e+00,4.662491107013482683e+00,4.811566966905308718e+00,0.000000000000000000e+00
3.150137952025326626e+01,1.204228753332631641e+02,0.000000000000000000e+00,4.592901733894634297e+00,4.739752489611871233e+00,0.000000000000000000e+00
3.150138363430790989e+01,1.204228802884106670e+02,0.000000000000000000e+00,4.523312357027736930e+00,4.667938015950357844e+00,0.000000000000000000e+00
3.150138768560050906e+01,1.204228851679649637e+02,0.000000000000000000e+00,4.453722976639129527e+00,4.596123545701441770e+00,0.000000000000000000e+00
3.150139167413104957e+01,1.204228899719260255e+02,0.000000000000000000e+00,4.384133592941823032e+00,4.524309078658711236e+00,0.000000000000000000e+00
3.150139559989953852e+01,1.204228947002938241e+02,0.000000000000000000e+00,4.314544206136216253e+00,4.452494614627976688e+00,0.000000000000000000e+00
3.150139946290597237e+01,1.204228993530683880e+02,0.000000000000000000e+00,4.244954816410873910e+00,4.380680153426515844e+00,0.000000000000000000e+00
3.150140326315034045e+01,1.204229039302496744e+02,0.000000000000000000e+00,4.175365423943185661e+00,4.308865694882435093e+00,0.000000000000000000e+00
3.150140700063264632e+01,1.204229084318377119e+02,0.000000000000000000e+00,4.105776028900038455e+00,4.237051238834018463e+00,0.000000000000000000e+00
3.150141067535288997e+01,1.204229128578324719e+02,0.000000000000000000e+00,4.036186631438393846e+00,4.165236785129167174e+00,0.000000000000000000e+00
3.150141428731106785e+01,1.204229172082339403e+02,0.000000000000000000e+00,3.966597231705907500e+00,4.093422333624800125e+00,0.000000000000000000e+00
3.150141783650717642e+01,1.204229214830421455e+02,0.000000000000000000e+00,3.897007829841438564e+00,4.021607884186360948e+00,0.000000000000000000e+00
3.150142132294121566e+01,1.204229256822570449e+02,0.000000000000000000e+00,3.827418425975590122e+00,3.949793436687293546e+00,0.000000000000000000e+00
3.150142474661318204e+01,1.204229298058786668e+02,0.000000000000000000e+00,3.757829020231172379e+00,3.877978991008592224e+00,0.000000000000000000e+00
3.150142810752307554e+01,1.204229338539069545e+02,0.000000000000000000e+00,3.688239612723667626e+00,3.806164547038352275e+00,0.000000000000000000e+00
3.150143140567089972e+01,1.204229378263419790e+02,0.000000000000000000e+00,3.618650203561641909e+00,3.734350104671371628e+00,0.000000000000000000e+00
3.150143464105663682e+01,1.204229417231836550e+02,0.000000000000000000e+00,3.549060792847173129e+00,3.662535663808736075e+00,0.000000000000000000e+00
3.150143781368030105e+01,1.204229455444319825e+02,0.000000000000000000e+00,3.479471380676218306e+00,3.590721224357459107e+00,0.000000000000000000e+00
3.150144092354188530e+01,1.204229492900870184e+02,0.000000000000000000e+00,3.409881967138974623e+00,3.518906786230140860e+00,0.000000000000000000e+00
3.150144397064139667e+01,1.204229529601487059e+02,0.000000000000000000e+00,3.340292552320220931e+00,3.447092349344627937e+00,0.000000000000000000e+00
3.150144695497882452e+01,1.204229565546170591e+02,0.000000000000000000e+00,3.270703136299637048e+00,3.375277913623709214e+00,0.000000000000000000e+00
3.150144987655416173e+01,1.204229600734920780e+02,0.000000000000000000e+00,3.201113719152101300e+00,3.303463478994826286e+00,0.000000000000000000e+00
3.150145273536742607e+01,1.204229635167737342e+02,0.000000000000000000e+00,3.131524300947958306e+00,3.231649045389814567e+00,0.000000000000000000e+00
3.150145553141860333e+01,1.204229668844620136e+02,0.000000000000000000e+00,3.061934881753314297e+00,3.159834612744615523e+00,0.000000000000000000e+00
3.150145826470770061e+01,1.204229701765569445e+02,0.000000000000000000e+00,2.992345461630285364e+00,3.088020180999036857e+00,0.000000000000000000e+00
3.150146093523471080e+01,1.204229733930585127e+02,0.000000000000000000e+00,2.922756040637203068e+00,3.016205750096555338e+00,0.000000000000000000e+00
3.150146354299963392e+01,1.204229765339666898e+02,0.000000000000000000e+00,2.853166618828868017e+00,2.944391319984068556e+00,0.000000000000000000e+00
3.150146608800246995e+01,1.204229795992814758e+02,0.000000000000000000e+00,2.783577196256738162e+00,2.872576890611711509e+00,0.000000000000000000e+00
3.150146857024321534e+01,1.204229825890028991e+02,0.000000000000000000e+00,2.713987772969151724e+00,2.800762461932644332e+00,0.000000000000000000e+00
3.150147098972188076e+01,1.204229855031309171e+02,0.000000000000000000e+00,2.644398349011489291e+00,2.728948033902893311e+00,0.000000000000000000e+00
3.150147334643845554e+01,1.204229883416655440e+02,0.000000000000000000e+00,2.574808924426357226e+00,2.657133606481170585e+00,0.000000000000000000e+00
3.150147564039293968e+01,1.204229911046067514e+02,0.000000000000000000e+00,2.505219499253764415e+00,2.585319179628707609e+00,0.000000000000000000e+00
3.150147787158533674e+01,1.204229937919545677e+02,0.000000000000000000e+00,2.435630073531259487e+00,2.513504753309119710e+00,0.000000000000000000e+00
3.150148004001564672e+01,1.204229964037089786e+02,0.000000000000000000e+00,2.366040647294086252e+00,2.441690327488253764e+00,0.000000000000000000e+00
3.150148214568386607e+01,1.204229989398699558e+02,0.000000000000000000e+00,2.296451220575317365e+00,2.369875902134062517e+00,0.000000000000000000e+00
3.150148418858999477e+01,1.204230014004375136e+02,0.000000000000000000e+00,2.226861793405987555e+00,2.298061477216472692e+00,0.000000000000000000e+00
3.150148616873403284e+01,1.204230037854116517e+02,0.000000000000000000e+00,2.157272365815222859e+00,2.226247052707260643e+00,0.000000000000000000e+00
3.150148808611598028e+01,1.204230060947923562e+02,0.000000000000000000e+00,2.087682937830333429e+00,2.154432628579962206e+00,0.000000000000000000e+00
3.150148994073583353e+01,1.204230083285796127e+02,0.000000000000000000e+00,2.018093509476951652e+00,2.082618204809739471e+00,0.000000000000000000e+00
3.150149173259360325e+01,1.204230104867734781e+02,0.000000000000000000e+00,1.948504080779109637e+00,2.010803781373304844e+00,0.000000000000000000e+00
3.150149346168927167e+01,1.204230125693738529e+02,0.000000000000000000e+00,1.878914651759343357e+00,1.938989358248820460e+00,0.000000000000000000e+00
3.150149512802285656e+01,1.204230145763808082e+02,0.000000000000000000e+00,1.809325222438785907e+00,1.867174935415807591e+00,0.000000000000000000e+00
3.150149673159434371e+01,1.204230165077942871e+02,0.000000000000000000e+00,1.739735792837245665e+00,1.795360512855072255e+00,0.000000000000000000e+00
3.150149827240374023e+01,1.204230183636143323e+02,0.000000000000000000e+00,1.670146362973296883e+00,1.723546090548615295e+00,0.000000000000000000e+00
3.150149975045104966e+01,1.204230201438409154e+02,0.000000000000000000e+00,1.600556932864343862e+00,1.651731668479571979e+00,0.000000000000000000e+00
3.150150116573626136e+01,1.204230218484740362e+02,0.000000000000000000e+00,1.530967502526694668e+00,1.579917246632138950e+00,0.000000000000000000e+00
3.150150251825937886e+01,1.204230234775136807e+02,0.000000000000000000e+00,1.461378071975634407e+00,1.508102824991505164e+00,0.000000000000000000e+00
3.150150380802040928e+01,1.204230250309598631e+02,0.000000000000000000e+00,1.391788641225475409e+00,1.436288403543801051e+00,0.000000000000000000e+00
3.150150503501934196e+01,1.204230265088125833e+02,0.000000000000000000e+00,1.322199210289625837e+00,1.364473982276031672e+00,0.000000000000000000e+00
3.150150619925618045e+01,1.204230279110718413e+02,0.000000000000000000e+00,1.252609779180645644e+00,1.292659561176029204e+00,0.000000000000000000e+00
3.150150730073092831e+01,1.204230292377376088e+02,0.000000000000000000e+00,1.183020347910291870e+00,1.220845140232400095e+00,0.000000000000000000e+00
3.150150833944358197e+01,1.204230304888099141e+02,0.000000000000000000e+00,1.113430916489569711e+00,1.149030719434480652e+00,0.000000000000000000e+00
3.150150931539414501e+01,1.204230316642887288e+02,0.000000000000000000e+00,1.043841484928786256e+00,1.077216298772283531e+00,0.000000000000000000e+00
3.150151022858261385e+01,1.204230327641740530e+02,0.000000000000000000e+00,9.742520532375795739e-01,1.005401878236468427e+00,0.000000000000000000e+00
3.150151107900898850e+01,1.204230337884658866e+02,0.000000000000000000e+00,9.046626214249697817e-01,9.335874578182949968e-01,0.000000000000000000e+00
3.150151186667326542e+01,1.204230347371642580e+02,0.000000000000000000e+00,8.350731894993989046e-01,8.617730375095827844e-01,0.000000000000000000e+00
3.150151259157545525e+01,1.204230356102691388e+02,0.000000000000000000e+00,7.654837574687577417e-01,7.899586173026857949e-01,0.000000000000000000e+00
3.150151325371554734e+01,1.204230364077805291e+02,0.000000000000000000e+00,6.958943253404269447e-01,7.181441971904517496e-01,0.000000000000000000e+00
3.150151385309354524e+01,1.204230371296984003e+02,0.000000000000000000e+00,6.263048931213063275e-01,6.463297771661945523e-01,0.000000000000000000e+00
3.150151438970945250e+01,1.204230377760228095e+02,0.000000000000000000e+00,5.567154608178442876e-01,5.745153572236655348e-01,0.000000000000000000e+00
3.150151486356326203e+01,1.204230383467537138e+02,0.000000000000000000e+00,4.871260284360673376e-01,5.027009373570251460e-01,0.000000000000000000e+00
3.150151527465497736e+01,1.204230388418911133e+02,0.000000000000000000e+00,4.175365959816055850e-01,4.308865175608176945e-01,0.000000000000000000e+00
3.150151562298460206e+01,1.204230392614350222e+02,0.000000000000000000e+00,3.479471634597187668e-01,3.590720978299462018e-01,0.000000000000000000e+00
3.150151590855213257e+01,1.204230396053854548e+02,0.000000000000000000e+00,2.783577308753163448e-01,2.872576781596534734e-01,0.000000000000000000e+00
3.150151613135756534e+01,1.204230398737423542e+02,0.000000000000000000e+00,2.087682982329823189e-01,2.154432585454974791e-01,0.000000000000000000e+00
3.150151629140090748e+01,1.204230400665057772e+02,0.000000000000000000e+00,1.391788655369959049e-01,1.436288389833315915e-01,0.000000000000000000e+00
3.150151638868215542e+01,1.204230401836757096e+02,0.000000000000000000e+00,6.958943279134902071e-02,7.181441946928762698e-02,0.000000000000000000e+00
3.150151642320130563e+01,1.204230402252521230e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.150151644579566224e+01,1.204230402524657961e+02,0.000000000000000000e+00,6.263048953394233231e-02,6.463297750172693201e-02,0.000000000000000000e+00
3.150151653052448708e+01,1.204230403545170134e+02,0.000000000000000000e+00,1.322199223494338327e-01,1.364473969480902160e-01,0.000000000000000000e+00
3.150151667801540611e+01,1.204230405321617354e+02,0.000000000000000000e+00,2.018093551649253470e-01,2.082618163944535139e-01,0.000000000000000000e+00
3.150151688826842289e+01,1.204230407853999623e+02,0.000000000000000000e+00,2.713987879804168890e-01,2.800762358408168118e-01,0.000000000000000000e+00
3.150151716128353740e+01,1.204230411142316939e+02,0.000000000000000000e+00,3.409882207959084588e-01,3.518906552871801097e-01,0.000000000000000000e+00
3.150151749706073545e+01,1.204230415186569019e+02,0.000000000000000000e+00,4.105776536113999731e-01,4.237050747335434076e-01,0.000000000000000000e+00
3.150151789560003834e+01,1.204230419986756289e+02,0.000000000000000000e+00,4.801670864268914873e-01,4.955194941799067054e-01,0.000000000000000000e+00
3.150151835690143187e+01,1.204230425542878464e+02,0.000000000000000000e+00,5.497565192423830016e-01,5.673339136262700588e-01,0.000000000000000000e+00
3.150151888096491959e+01,1.204230431854935688e+02,0.000000000000000000e+00,6.193459520578745714e-01,6.391483330726334122e-01,0.000000000000000000e+00
3.150151946779050149e+01,1.204230438922927959e+02,0.000000000000000000e+00,6.889353848733661412e-01,7.109627525189966546e-01,0.000000000000000000e+00
3.150152011737817759e+01,1.204230446746855279e+02,0.000000000000000000e+00,7.585248176888577110e-01,7.827771719653600080e-01,0.000000000000000000e+00
3.150152082972794432e+01,1.204230455326717930e+02,0.000000000000000000e+00,8.281142505043491697e-01,8.545915914117233614e-01,0.000000000000000000e+00
